model6,[[6, 20.0], [5, 96.0], [4, 189.0], [2, 219.0], [3, 312.0], [1, 338.0]]
model7,[[6, 20.0], [5, 96.0], [4, 189.0], [7, 219.0], [2, 267.0], [3, 360.0], [1, 386.0]]
model8,[[6, 20.0], [5, 96.0], [8, 189.0], [4, 279.0], [3, 309.0], [2, 335.0], [7, 428.0], [1, 476.0]]
model9,[[6, 20.0], [9, 96.0], [8, 194.0], [5, 284.0], [4, 377.0], [2, 407.0], [3, 500.0], [7, 526.0], [1, 574.0]]
model10,[[6, 20.0], [9, 96.0], [8, 194.0], [5, 284.0], [4, 377.0], [10, 407.0], [2, 434.0], [7, 527.0], [3, 575.0], [1, 601.0]]
model11,[[6, 20.0], [9, 96.0], [5, 194.0], [8, 287.0], [11, 377.0], [4, 455.0], [10, 485.0], [3, 512.0], [2, 538.0], [7, 631.0], [1, 679.0]]
model12,[[6, 20.0], [9, 96.0], [8, 194.0], [5, 284.0], [11, 377.0], [12, 455.0], [4, 497.0], [10, 527.0], [7, 554.0], [3, 602.0], [2, 628.0], [1, 721.0]]
model13,[[6, 20.0], [9, 96.0], [5, 194.0], [13, 287.0], [8, 362.0], [11, 452.0], [12, 530.0], [4, 572.0], [10, 602.0], [7, 629.0], [2, 677.0], [3, 770.0], [1, 796.0]]
model14,[[6, 20.0], [9, 96.0], [5, 194.0], [8, 287.0], [13, 377.0], [11, 452.0], [12, 530.0], [4, 572.0], [10, 602.0], [2, 629.0], [7, 722.0], [3, 770.0], [14, 796.0], [1, 875.0]]
model15,[[15, 9.0], [9, 88.0], [5, 186.0], [13, 279.0], [8, 354.0], [11, 444.0], [12, 522.0], [6, 564.0], [4, 640.0], [10, 670.0], [3, 697.0], [7, 723.0], [2, 771.0], [14, 864.0], [1, 943.0]]
model16,[[16, 6.0], [15, 49.0], [9, 128.0], [8, 226.0], [5, 316.0], [13, 409.0], [11, 484.0], [6, 562.0], [12, 638.0], [4, 680.0], [10, 710.0], [7, 737.0], [3, 785.0], [2, 811.0], [14, 904.0], [1, 983.0]]
model17,[[16, 6.0], [15, 49.0], [9, 128.0], [8, 226.0], [13, 316.0], [5, 391.0], [11, 484.0], [6, 562.0], [12, 638.0], [4, 680.0], [17, 710.0], [10, 805.0], [3, 832.0], [7, 858.0], [2, 906.0], [14, 999.0], [1, 1078.0]]
model18,[[16, 6.0], [15, 49.0], [9, 128.0], [5, 226.0], [13, 319.0], [8, 394.0], [11, 484.0], [12, 562.0], [6, 604.0], [17, 680.0], [4, 775.0], [18, 805.0], [10, 885.0], [7, 912.0], [2, 960.0], [3, 1053.0], [14, 1079.0], [1, 1158.0]]
model19,[[16, 6.0], [15, 49.0], [9, 128.0], [13, 226.0], [8, 301.0], [5, 391.0], [11, 484.0], [12, 562.0], [6, 604.0], [4, 680.0], [17, 710.0], [18, 805.0], [10, 885.0], [2, 912.0], [7, 1005.0], [3, 1053.0], [14, 1079.0], [19, 1158.0], [1, 1241.0]]
model20,[[16, 6.0], [15, 49.0], [9, 128.0], [13, 226.0], [5, 301.0], [20, 394.0], [8, 404.0], [11, 494.0], [6, 572.0], [12, 648.0], [17, 690.0], [4, 785.0], [18, 815.0], [10, 895.0], [7, 922.0], [2, 970.0], [3, 1063.0], [14, 1089.0], [19, 1168.0], [1, 1251.0]]
